reebok京东旗舰店
BK4727	123	3	0.024390243902439025	2	0.016260162601626018
BK2927	122	25	0.20491803278688525	1	0.00819672131147541
BD3121	120	20	0.16666666666666666	3	0.025
BD1607	120	24	0.2	3	0.025
BK5086	119	29	0.24369747899159663	5	0.04201680672268908
AX9370	119	9	0.07563025210084033	4	0.03361344537815126
V67670	118	12	0.1016949152542373	3	0.025423728813559324
BD1974	115	24	0.20869565217391303	3	0.02608695652173913
AQ9828	113	13	0.11504424778761062	3	0.02654867256637168
AJ0338	112	10	0.08928571428571429	3	0.026785714285714284
BK0880	111	14	0.12612612612612611	2	0.018018018018018018
AR0616	110	14	0.12727272727272726	3	0.02727272727272727
BD4868	110	30	0.2727272727272727	5	0.045454545454545456
BD2074	110	13	0.11818181818181818	8	0.07272727272727272
BD3081	108	8	0.07407407407407407	3	0.027777777777777776
BD4529	105	15	0.14285714285714285	3	0.02857142857142857
BK4548	104	14	0.1346153846153846	1	0.009615384615384616
AR1521	102	7	0.06862745098039216	3	0.029411764705882353
BS7260	101	18	0.1782178217821782	4	0.039603960396039604
BD1518	96	23	0.23958333333333334	4	0.041666666666666664
AX9787	96	7	0.07291666666666667	4	0.041666666666666664
BK4176	95	13	0.1368421052631579	3	0.031578947368421054
M48780	95	11	0.11578947368421053	1	0.010526315789473684
BD4882	93	13	0.13978494623655913	3	0.03225806451612903
BD1898	93	15	0.16129032258064516	7	0.07526881720430108
AQ9550	92	10	0.10869565217391304	2	0.021739130434782608
BD4940	91	21	0.23076923076923078	2	0.02197802197802198
BK6481	91	12	0.13186813186813187	5	0.054945054945054944
B45122	90	9	0.1	2	0.022222222222222223
BK2911	90	18	0.2	9	0.1
AP4231	89	13	0.14606741573033707	2	0.02247191011235955
BD1900	89	6	0.06741573033707865	1	0.011235955056179775
BS5307	87	10	0.11494252873563218	2	0.022988505747126436
BK7317	86	9	0.10465116279069768	2	0.023255813953488372
BD3565	85	16	0.18823529411764706	1	0.011764705882352941
BD2854	85	15	0.17647058823529413	3	0.03529411764705882
AX9323	82	11	0.13414634146341464	6	0.07317073170731707
V68581	82	10	0.12195121951219512	2	0.024390243902439025
Z89568	82	11	0.13414634146341464	1	0.012195121951219513
V69326	82	4	0.04878048780487805	NA	NA
BD3219	81	2	0.024691358024691357	2	0.024691358024691357
AQ9751	81	11	0.13580246913580246	5	0.06172839506172839
AY0805	80	14	0.175	8	0.1
AR0896	80	7	0.0875	NA	NA
V62355	79	3	0.0379746835443038	2	0.02531645569620253
AQ9750	79	14	0.17721518987341772	NA	NA
V71985	78	6	0.07692307692307693	3	0.038461538461538464
AR0478	76	7	0.09210526315789473	1	0.013157894736842105
CE3101	76	8	0.10526315789473684	1	0.013157894736842105
AR1304	76	13	0.17105263157894737	2	0.02631578947368421
BD1181	75	8	0.10666666666666667	3	0.04
BK5208	75	7	0.09333333333333334	4	0.05333333333333334
AK1346	74	19	0.25675675675675674	1	0.013513513513513514
BR2198	74	14	0.1891891891891892	4	0.05405405405405406
AR3031	73	3	0.0410958904109589	1	0.0136986301369863
B47129	73	9	0.1232876712328767	NA	NA
BS9136	72	7	0.09722222222222222	1	0.013888888888888888
V65752	72	8	0.1111111111111111	4	0.05555555555555555
BD2100	71	10	0.14084507042253522	NA	NA
V66585	71	13	0.18309859154929578	1	0.014084507042253521
AI1641	69	20	0.2898550724637681	1	0.014492753623188406
AY1166	69	11	0.15942028985507245	10	0.14492753623188406
AJ1181	69	8	0.11594202898550725	5	0.07246376811594203
CE3097	69	7	0.10144927536231885	NA	NA
BD4888	69	13	0.18840579710144928	3	0.043478260869565216
M49011	69	5	0.07246376811594203	6	0.08695652173913043
AR0524	68	14	0.20588235294117646	3	0.04411764705882353
BD5023	68	7	0.10294117647058823	1	0.014705882352941176
AY6265	68	7	0.10294117647058823	NA	NA
AJ6238	68	2	0.029411764705882353	NA	NA
BK4322	66	15	0.22727272727272727	1	0.015151515151515152
BD3520	65	7	0.1076923076923077	1	0.015384615384615385
BS7366	64	11	0.171875	4	0.0625
V66584	64	10	0.15625	4	0.0625
AJ3059	63	12	0.19047619047619047	3	0.047619047619047616
BS7685	62	9	0.14516129032258066	NA	NA
BD4902	61	5	0.08196721311475409	4	0.06557377049180328
BK7321	60	6	0.1	4	0.06666666666666667
BS7262	60	5	0.08333333333333333	3	0.05
AK0630	59	25	0.423728813559322	2	0.03389830508474576
BD4903	59	10	0.1694915254237288	1	0.01694915254237288
AJ6011	59	3	0.05084745762711865	NA	NA
BD3006	59	9	0.15254237288135594	9	0.15254237288135594
V55619	59	3	0.05084745762711865	NA	NA
AR0846	58	4	0.06896551724137931	2	0.034482758620689655
BK7347	58	2	0.034482758620689655	1	0.017241379310344827
BD3289	57	12	0.21052631578947367	NA	NA
BS5910	57	9	0.15789473684210525	4	0.07017543859649122
AY1215	57	20	0.3508771929824561	3	0.05263157894736842
B45182	57	5	0.08771929824561403	1	0.017543859649122806
BD4732	57	12	0.21052631578947367	2	0.03508771929824561
AR2816	57	16	0.2807017543859649	2	0.03508771929824561
AR2610	56	9	0.16071428571428573	5	0.08928571428571429
BK7304	56	3	0.05357142857142857	1	0.017857142857142856
CE3093	56	10	0.17857142857142858	5	0.08928571428571429
S96389	55	17	0.3090909090909091	NA	NA
V71984	55	7	0.12727272727272726	1	0.01818181818181818
BJ9868	55	10	0.18181818181818182	1	0.01818181818181818
BD1902	55	7	0.12727272727272726	3	0.05454545454545454
M45930	54	12	0.2222222222222222	1	0.018518518518518517
BD1506	54	2	0.037037037037037035	2	0.037037037037037035
V70753	54	12	0.2222222222222222	9	0.16666666666666666
BK7300	54	8	0.14814814814814814	1	0.018518518518518517
AQ9752	54	11	0.2037037037037037	NA	NA
AR0630	53	9	0.16981132075471697	2	0.03773584905660377
BK6464	53	8	0.1509433962264151	NA	NA
V69421	53	3	0.05660377358490566	4	0.07547169811320754
BS7257	52	15	0.28846153846153844	3	0.057692307692307696
BD3300	52	9	0.17307692307692307	4	0.07692307692307693
BD1903	52	7	0.1346153846153846	2	0.038461538461538464
BS7293	52	11	0.21153846153846154	NA	NA
V68917	52	1	0.019230769230769232	NA	NA
BD3560	52	5	0.09615384615384616	1	0.019230769230769232
AY0975	51	3	0.058823529411764705	NA	NA
BS6683	51	12	0.23529411764705882	1	0.0196078431372549
AR0228	51	3	0.058823529411764705	1	0.0196078431372549
B45935	51	8	0.1568627450980392	1	0.0196078431372549
BD4466	51	12	0.23529411764705882	NA	NA
BD5759	51	9	0.17647058823529413	NA	NA
BD1513	51	7	0.13725490196078433	1	0.0196078431372549
AK0623	51	7	0.13725490196078433	3	0.058823529411764705
BD5119	51	10	0.19607843137254902	1	0.0196078431372549
AI1017	50	17	0.34	NA	NA
S96398	50	5	0.1	2	0.04
BD3994	50	9	0.18	NA	NA
AY0383	50	15	0.3	1	0.02
AR1441	50	5	0.1	NA	NA
AQ9957	50	1	0.02	NA	NA
BK5197	49	5	0.10204081632653061	NA	NA
AO3508	49	5	0.10204081632653061	NA	NA
AR1431	49	6	0.12244897959183673	NA	NA
BD4573	49	7	0.14285714285714285	1	0.02040816326530612
BD1652	49	2	0.04081632653061224	3	0.061224489795918366
BD4890	49	13	0.2653061224489796	5	0.10204081632653061
AX9682	48	8	0.16666666666666666	1	0.020833333333333332
S01355	48	7	0.14583333333333334	2	0.041666666666666664
BS5801	48	5	0.10416666666666667	2	0.041666666666666664
V70754	48	10	0.20833333333333334	1	0.020833333333333332
BD4422	48	8	0.16666666666666666	NA	NA
AK1225	47	10	0.2127659574468085	2	0.0425531914893617
BK6652	47	8	0.1702127659574468	NA	NA
BD5490	47	8	0.1702127659574468	1	0.02127659574468085
BD4939	46	7	0.15217391304347827	2	0.043478260869565216
V70614	46	7	0.15217391304347827	NA	NA
AQ9623	46	7	0.15217391304347827	3	0.06521739130434782
AY6286	46	NA	NA	NA	NA
B49898	46	9	0.1956521739130435	1	0.021739130434782608
BP7513	45	5	0.1111111111111111	NA	NA
M47915	45	5	0.1111111111111111	NA	NA
BD3566	45	5	0.1111111111111111	NA	NA
BJ9989	45	10	0.2222222222222222	1	0.022222222222222223
BD3226	44	3	0.06818181818181818	NA	NA
BS6916	44	3	0.06818181818181818	2	0.045454545454545456
V72071	44	3	0.06818181818181818	NA	NA
AR3124	44	9	0.20454545454545456	1	0.022727272727272728
BK4732	44	4	0.09090909090909091	1	0.022727272727272728
AJ6239	43	1	0.023255813953488372	NA	NA
BD1429	43	8	0.18604651162790697	NA	NA
AX9379	43	7	0.16279069767441862	NA	NA
AY2381	43	6	0.13953488372093023	NA	NA
B45941	42	1	0.023809523809523808	1	0.023809523809523808
B45985	42	4	0.09523809523809523	2	0.047619047619047616
BK7343	42	5	0.11904761904761904	NA	NA
AR1480	41	1	0.024390243902439025	NA	NA
AR0479	41	4	0.0975609756097561	NA	NA
V68768	41	9	0.21951219512195122	NA	NA
AO0498	40	4	0.1	5	0.125
AX9814	40	10	0.25	2	0.05
V71882	40	7	0.175	1	0.025
V70752	40	10	0.25	NA	NA
M48892	40	6	0.15	NA	NA
AK1227	40	7	0.175	1	0.025
BD5597	40	12	0.3	NA	NA
BD1550	40	4	0.1	NA	NA
BS5459	39	7	0.1794871794871795	1	0.02564102564102564
BD4574	39	3	0.07692307692307693	2	0.05128205128205128
BD1899	39	6	0.15384615384615385	2	0.05128205128205128
BD4733	39	5	0.1282051282051282	4	0.10256410256410256
M45407	39	7	0.1794871794871795	4	0.10256410256410256
AR1518	38	5	0.13157894736842105	NA	NA
V67654	38	1	0.02631578947368421	NA	NA
CV9802	38	3	0.07894736842105263	3	0.07894736842105263
BS7046	37	7	0.1891891891891892	1	0.02702702702702703
B47131	37	5	0.13513513513513514	NA	NA
36088	37	10	0.2702702702702703	1	0.02702702702702703
BK1962	37	8	0.21621621621621623	NA	NA
BD3299	37	9	0.24324324324324326	2	0.05405405405405406
AR0897	36	2	0.05555555555555555	NA	NA
S93779	36	2	0.05555555555555555	1	0.027777777777777776
AP8946	36	3	0.08333333333333333	2	0.05555555555555555
BS7043	36	12	0.3333333333333333	1	0.027777777777777776
BD3184	35	11	0.3142857142857143	NA	NA
BD5596	35	7	0.2	2	0.05714285714285714
BD5616	34	2	0.058823529411764705	NA	NA
BD3082	34	4	0.11764705882352941	NA	NA
AR1569	34	7	0.20588235294117646	1	0.029411764705882353
BK3966	34	4	0.11764705882352941	NA	NA
BS6750	34	2	0.058823529411764705	NA	NA
BD4481	34	NA	NA	NA	NA
BS6914	33	3	0.09090909090909091	1	0.030303030303030304
BK6651	33	1	0.030303030303030304	1	0.030303030303030304
BK0198	33	4	0.12121212121212122	1	0.030303030303030304
S93601	33	6	0.18181818181818182	1	0.030303030303030304
AR3132	33	3	0.09090909090909091	NA	NA
BK3972	33	NA	NA	NA	NA
AR2819	32	4	0.125	1	0.03125
BD4870	32	3	0.09375	NA	NA
AR0013	32	8	0.25	1	0.03125
BD4532	32	6	0.1875	NA	NA
BS8808	32	5	0.15625	1	0.03125
M49013	32	5	0.15625	NA	NA
BJ9778	31	5	0.16129032258064516	1	0.03225806451612903
V69420	31	4	0.12903225806451613	NA	NA
AN9961	31	5	0.16129032258064516	NA	NA
AY0963	31	10	0.3225806451612903	1	0.03225806451612903
AX5819	31	4	0.12903225806451613	NA	NA
BK1194	31	1	0.03225806451612903	NA	NA
S96388	30	8	0.26666666666666666	NA	NA
AY1824	30	1	0.03333333333333333	NA	NA
BD1426	30	5	0.16666666666666666	1	0.03333333333333333
AJ7422	30	6	0.2	NA	NA
V68199	30	5	0.16666666666666666	NA	NA
AR2452	29	6	0.20689655172413793	NA	NA
AX8208	29	11	0.3793103448275862	3	0.10344827586206896
BK3976	29	4	0.13793103448275862	1	0.034482758620689655
BS7417	29	2	0.06896551724137931	NA	NA
AR1442	29	4	0.13793103448275862	NA	NA
V69441	29	2	0.06896551724137931	NA	NA
BS7037	29	7	0.2413793103448276	NA	NA
6604	29	1	0.034482758620689655	NA	NA
Z91517	29	1	0.034482758620689655	10	0.3448275862068966
BS8807	29	9	0.3103448275862069	NA	NA
BK1923	28	6	0.21428571428571427	1	0.03571428571428571
BD3186	28	7	0.25	NA	NA
Z89972	28	4	0.14285714285714285	3	0.10714285714285714
AR2642	28	NA	NA	NA	NA
V72847	28	2	0.07142857142857142	1	0.03571428571428571
AR0530	27	5	0.18518518518518517	1	0.037037037037037035
BD4714	27	2	0.07407407407407407	NA	NA
BS9082	27	2	0.07407407407407407	1	0.037037037037037035
BD3288	27	2	0.07407407407407407	NA	NA
S94347	26	2	0.07692307692307693	NA	NA
AQ9818	26	5	0.19230769230769232	2	0.07692307692307693
AY0367	26	4	0.15384615384615385	NA	NA
S97540	26	9	0.34615384615384615	1	0.038461538461538464
BD4971	26	6	0.23076923076923078	2	0.07692307692307693
BD3595	26	4	0.15384615384615385	NA	NA
AR3159	26	2	0.07692307692307693	NA	NA
AY0829	26	5	0.19230769230769232	1	0.038461538461538464
BD2852	25	8	0.32	NA	NA
V66829	25	2	0.08	1	0.04
AJ0363	25	8	0.32	NA	NA
BK6279	25	2	0.08	2	0.08
V69048	25	NA	NA	NA	NA
BS7318	25	3	0.12	2	0.08
BK4537	25	7	0.28	1	0.04
BD4872	25	3	0.12	NA	NA
AR2817	24	5	0.20833333333333334	NA	NA
BS9138	24	4	0.16666666666666666	1	0.041666666666666664
AX9550	24	3	0.125	NA	NA
AR0844	24	7	0.2916666666666667	NA	NA
BD3092	24	3	0.125	NA	NA
AX9452	24	5	0.20833333333333334	1	0.041666666666666664
BD5498	24	3	0.125	3	0.125
V66433	23	6	0.2608695652173913	NA	NA
V63107	23	2	0.08695652173913043	NA	NA
AX9886	23	8	0.34782608695652173	NA	NA
BD2851	23	3	0.13043478260869565	1	0.043478260869565216
BD3229	23	2	0.08695652173913043	NA	NA
AK0629	23	9	0.391304347826087	2	0.08695652173913043
V66831	23	2	0.08695652173913043	NA	NA
BD5930	23	1	0.043478260869565216	1	0.043478260869565216
BD3007	23	5	0.21739130434782608	2	0.08695652173913043
BD4955	23	4	0.17391304347826086	NA	NA
BD2833	22	5	0.22727272727272727	1	0.045454545454545456
BD3169	22	1	0.045454545454545456	NA	NA
AI5458	22	2	0.09090909090909091	1	0.045454545454545456
BK6249	22	1	0.045454545454545456	NA	NA
BD4866	22	4	0.18181818181818182	1	0.045454545454545456
V72693	22	2	0.09090909090909091	1	0.045454545454545456
AP9190	22	2	0.09090909090909091	3	0.13636363636363635
BK1016	22	5	0.22727272727272727	2	0.09090909090909091
AR0051	22	2	0.09090909090909091	1	0.045454545454545456
BD3097	22	6	0.2727272727272727	NA	NA
AR3501	22	8	0.36363636363636365	1	0.045454545454545456
BD5480	22	2	0.09090909090909091	NA	NA
Z92044	22	1	0.045454545454545456	NA	NA
6394	22	4	0.18181818181818182	NA	NA
S94341	22	3	0.13636363636363635	NA	NA
AI2003	22	2	0.09090909090909091	NA	NA
BS8384	21	3	0.14285714285714285	NA	NA
AX9353	21	2	0.09523809523809523	NA	NA
BD5496	21	3	0.14285714285714285	2	0.09523809523809523
BD3086	21	3	0.14285714285714285	2	0.09523809523809523
BS7039	21	1	0.047619047619047616	NA	NA
BS5102	21	5	0.23809523809523808	1	0.047619047619047616
AY0479	21	5	0.23809523809523808	2	0.09523809523809523
AX9360	21	3	0.14285714285714285	NA	NA
S96399	20	5	0.25	NA	NA
AR2805	20	3	0.15	NA	NA
AX9441	20	2	0.1	NA	NA
AR2918	20	4	0.2	NA	NA
BK7351	20	7	0.35	NA	NA
AX8853	20	2	0.1	1	0.05
AR0532	20	5	0.25	NA	NA
V67302	20	NA	NA	NA	NA
BK7301	20	3	0.15	NA	NA
V69004	19	2	0.10526315789473684	NA	NA
V59143	19	2	0.10526315789473684	1	0.05263157894736842
AX9417	19	3	0.15789473684210525	NA	NA
AR0431	19	6	0.3157894736842105	NA	NA
BJ9865	19	NA	NA	1	0.05263157894736842
BD1182	19	4	0.21052631578947367	NA	NA
S96444	19	3	0.15789473684210525	NA	NA
CV9801	19	5	0.2631578947368421	NA	NA
M49146	19	2	0.10526315789473684	NA	NA
AJ0359	19	1	0.05263157894736842	NA	NA
BS9139	19	2	0.10526315789473684	NA	NA
AA3827	19	3	0.15789473684210525	NA	NA
AY0792	19	7	0.3684210526315789	NA	NA
AJ5371	19	3	0.15789473684210525	1	0.05263157894736842
AY0291	19	2	0.10526315789473684	1	0.05263157894736842
BK5964	19	3	0.15789473684210525	NA	NA
AR1437	19	1	0.05263157894736842	NA	NA
AR1527	19	2	0.10526315789473684	NA	NA
BK3173	18	3	0.16666666666666666	NA	NA
BK5199	18	1	0.05555555555555555	NA	NA
V68745	18	3	0.16666666666666666	NA	NA
V68236	18	4	0.2222222222222222	NA	NA
Z82904	18	3	0.16666666666666666	NA	NA
AY0733	18	4	0.2222222222222222	1	0.05555555555555555
AX9887	18	6	0.3333333333333333	NA	NA
S94248	18	11	0.6111111111111112	NA	NA
BD3849	18	3	0.16666666666666666	NA	NA
BD3596	18	3	0.16666666666666666	1	0.05555555555555555
BD4462	18	4	0.2222222222222222	NA	NA
AX9359	18	3	0.16666666666666666	4	0.2222222222222222
B46039	17	8	0.47058823529411764	3	0.17647058823529413
AR3032	17	2	0.11764705882352941	NA	NA
AJ3095	17	2	0.11764705882352941	1	0.058823529411764705
BQ3706	17	2	0.11764705882352941	NA	NA
AR1894	17	1	0.058823529411764705	NA	NA
AB0653	17	1	0.058823529411764705	NA	NA
BD5607	17	1	0.058823529411764705	NA	NA
BS5306	17	2	0.11764705882352941	NA	NA
AK0651	17	6	0.35294117647058826	NA	NA
CD1454	17	3	0.17647058823529413	NA	NA
BD4538	17	6	0.35294117647058826	NA	NA
BD5481	17	6	0.35294117647058826	NA	NA
B45922	17	5	0.29411764705882354	1	0.058823529411764705
AR1481	17	NA	NA	NA	NA
AX9703	17	4	0.23529411764705882	NA	NA
BD1785	16	2	0.125	NA	NA
AI2697	16	1	0.0625	NA	NA
AJ1792	16	1	0.0625	NA	NA
AY1165	16	2	0.125	1	0.0625
BD1666	16	2	0.125	NA	NA
S99815	16	4	0.25	NA	NA
BP6233	16	2	0.125	NA	NA
AK0468	16	5	0.3125	1	0.0625
J15298	16	2	0.125	NA	NA
AY1175	16	2	0.125	2	0.125
AR1429	16	1	0.0625	1	0.0625
AY0443	16	3	0.1875	1	0.0625
AJ7419	16	2	0.125	NA	NA
AJ2517	15	NA	NA	NA	NA
BJ9633	15	3	0.2	NA	NA
S99567	15	3	0.2	NA	NA
BD4540	15	7	0.4666666666666667	NA	NA
AY0351	15	2	0.13333333333333333	NA	NA
BS6811	15	2	0.13333333333333333	1	0.06666666666666667
BD5606	15	3	0.2	NA	NA
S01455	15	NA	NA	2	0.13333333333333333
BJ9664	15	1	0.06666666666666667	NA	NA
AY0366	15	1	0.06666666666666667	NA	NA
Z89951	15	NA	NA	NA	NA
AJ0679	15	3	0.2	NA	NA
AX8967	15	1	0.06666666666666667	2	0.13333333333333333
AJ3163	15	2	0.13333333333333333	2	0.13333333333333333
V66559	15	NA	NA	NA	NA
BK1062	15	5	0.3333333333333333	NA	NA
BD2143	15	3	0.2	NA	NA
AR1433	15	NA	NA	NA	NA
AX9838	14	3	0.21428571428571427	3	0.21428571428571427
AY0442	14	1	0.07142857142857142	1	0.07142857142857142
V67845	14	2	0.14285714285714285	NA	NA
B43498	14	9	0.6428571428571429	NA	NA
BP6231	14	NA	NA	NA	NA
AY0881	14	NA	NA	NA	NA
V69376	14	3	0.21428571428571427	NA	NA
AX9292	14	6	0.42857142857142855	NA	NA
AY1190	14	6	0.42857142857142855	NA	NA
AQ9899	14	4	0.2857142857142857	NA	NA
Z79785	14	1	0.07142857142857142	NA	NA
AY0342	14	4	0.2857142857142857	2	0.14285714285714285
S94255	14	2	0.14285714285714285	NA	NA
BD4137	14	1	0.07142857142857142	1	0.07142857142857142
BD1660	14	1	0.07142857142857142	1	0.07142857142857142
AY0585	14	1	0.07142857142857142	NA	NA
AX9291	13	10	0.7692307692307693	NA	NA
V69325	13	1	0.07692307692307693	NA	NA
AX5733	13	6	0.46153846153846156	NA	NA
BK2515	13	NA	NA	NA	NA
AQ9958	13	2	0.15384615384615385	NA	NA
CN0211	13	2	0.15384615384615385	NA	NA
AR0190	13	NA	NA	NA	NA
M47613	13	1	0.07692307692307693	NA	NA
BK1209	13	2	0.15384615384615385	NA	NA
BP6886	13	2	0.15384615384615385	NA	NA
BD3559	13	2	0.15384615384615385	1	0.07692307692307693
